entertainment_id,type,title,description,rating,content_rating_id,release_year,number_of_reviews
193,Anime,"Highway Jenny","Various places in the world, trouble is awakening the terror inside every person's view of life, the distant future of overhead airspace is shown in ""Highway Jenny.""It compares existence with one's lifetime and afterlife, it contemplates the purity and death of future generations, and to the person who looks at the importance of the choices in their own life, it will be appealing.(Source: AnimeNfo)",5.1,"PG-13 - Teens 13 or older",2006,588
306,Anime,"Tokyo Magnitude 8.0","Middle school student Mirai Onozawa is dissatisfied with her family circumstances and, in a moment of frustration, wishes to tear everything apart. Unfortunately, these destructive thoughts seem to come true in the form of a magnitude 8.0 earthquake just a few moments later.When summer vacation begins, Mirai reluctantly takes her younger brother Yuuki to Odaiba, where a robot exhibition that he wanted to go to is being held. However, while they are in the exhibition center, the fury of a major earthquake shakes the Kanto region; helpless, both kids witness the devastating power of this natural disaster as it brings the city to its knees.In its aftermath, they stumble upon Mari Kusakabe, a motorcyclist and single mother who decides to help the young siblings. Aiming to return to their homes and reunite with their families, the group sets off on a long and hard journey through the decimated city.[Written by MAL Rewrite]",8.01,"PG-13 - Teens 13 or older",2009,123674
386,Anime,Dr.,"The video's story is set in the year 3000 on an Earth that has been reduced to ruins by weapons of mass destruction and environmental destruction. An animated alter-ego of Amuro is the lone survivor who wants to restore the once beautiful planet. She attempts to ""convey a message of 'world peace' that transcends time"" to the 21st century through a time-slip. A girl living in the present (as represented by another alter-ego of Amuro) receives that message of world peace.(Source: ANN)",6.03,"G - All Ages",2009,1348
147,Anime,"Sekishoku Elegy","A legendary masterpiece of love comics, SEKISHOKU Elegy brought baby-boomers to tears for its depiction of the heart-rending sorrow of cohabitation symbolizing young Japanese couples in the 1970s. The famous painter Seiichi Hayashi, well known for his work in Koume Chan candies and Sendai's renowned confectionery Hagi No Tsuki, draws the animation as the original writer and also directs it. Hayashi also teams up with folk singer Morio Agata for the first time in more than three decades. Agata enjoyed a huge hit with a song originating from the comic. New renditions give new life to SEKISHOKU Elegy as a work of Ganime.(Source: Toei-anim.co.jp)",5.71,"PG-13 - Teens 13 or older",2007,259
351,Anime,"Taiho Shichau zo: Full Throttle - Watashitachi no Iru Basho","Rounding off season 3, Natsumi and Miyuki reminiscince about their lives at Bokuto station while hearing from people they've met through work. (This is limited to characters they've met in season 3.)We are also introduced to Bokuto Station's two new recruits; Kaori Takano and Sakura Fujieda. Starting off their duty, they are taken on a field trip by Miyuki and Natsumi and quickly find out what will be expected of them as police officers.",6.94,"PG-13 - Teens 13 or older",2008,1196
359,Anime,"Kidou Senshi Gundam Unicorn","In the year Universal Century 0096, three years after Char Aznable's failed attempt to force human migration into space, life continues in the colonies orbiting Earth. One such colony, at Side 4, is home to Banagher Links, a 16-year-old who lives a quiet life among his classmates.Audrey Burne, the last descendant of a great tyrannical family, takes it upon herself to steal the key to a mysterious device known as ""Laplace's Box."" It is said that the Box has the power to shape the course of the universe, and Audrey travels to Side 4 in an attempt to take it from its current holder and keep it from the Sleeves, the surviving remnant of Char Aznable's  Neo-Zeon. In her search, she stumbles across Banagher and changes his life forever.When Side 4 comes under the attack of the Sleeves and its prolific fighters Marida Cruz and Full Frontal, Banagher takes control of the newly built Gundam Unicorn to defend his friends and protect the fate of humankind.[Written by MAL Rewrite]",8.1,"PG-13 - Teens 13 or older",2010,49544
326,Anime,"Cherry no Manma","A short story about a young girl and her two housemaid boyfriends.",4.66,"PG-13 - Teens 13 or older",1989,1187
228,Anime,"Go! Go! Ackman","First released to public at 1994 V-Jump Festa, later it became a special video feature to be requested by V-Jump purchasers.(Source: ANN)",6.16,"PG-13 - Teens 13 or older",1994,1277
410,Anime,"Weiß Survive","Takeshi was just an ordinary guy until a perfectly innocent study session with Michi - the most beautiful girl in the school - ended up with him being mysteriously transported into the strange dimension known as the Weiss Schwarz Battle Space. Once there, a crazy but enthusiastic old man informs him that he is the chosen warrior and must win a succession of card battles to get back home. The only problem: he doesn't know how to play! However, with the expert Michi ready to teach him the ins and outs of this bizarre and improbably slapstick card game, Takeshi will learn the ropes and get ready for the card battle of a lifetime. Assuming he survives the training... (Source: ANN)",6.03,"PG-13 - Teens 13 or older",2009,8442
234,Anime,Break-Age,"In 2007, the inhabitants of Danger Planet II fight their battles using remote-controlled robots or ""virtual puppets."" Kirio Nimura is a high school student and the strongest puppeteer on the planet, until he falls for Sairi Takahara, who insists that nobody may make advances until they have beaten her puppet, Benkei.(Source: Anime Encyclopedia)",5.6,"PG-13 - Teens 13 or older",1999,240
385,Anime,"Akuu Daisakusen Srungle","In the year 2545, an experiment gone wrong puts test pilot David Jance through the center of the galaxy and into another universe, which ends up in the middle of life and death struggle against the armies of GRIP, led by Dark Star. (Source: ANN)",6.23,"PG-13 - Teens 13 or older",1983,305
172,Anime,"Hoshi wo Katta Hi","A young boy, tired of the city, escapes into the country. When trying to bring vegetables to the market to sell, his cart breaks down and he exchanges the vegetables for a mystical seed. Returning home he plants the seed in a normal pot—only to find it growing into a planet. (Source: ANN)",6.97,"G - All Ages",2006,703
396,Anime,"Porong Porong Pororo","The curious penguin Pororo is out exploring one day when he stumbles upon a mysterious egg. Planning on eating it, Pororo decides to take it home. However, the egg hatches in front of his eyes, and to his surprise a dinosaur emerges, staring him in the face. Though terrified at first, Pororo soon befriends the lovable pint-sized creature and the two go on many adventures with the rest of their friends. Within this gang of friends, there is the dinosaur Crong, a playful troublemaker; the fox Eddy, a trickster and inventor; the beaver Loopy, an artistic baker; and the polar bear Poby, a photographer and fisherman with a generous heart. When all these friends get together, they are sure to get into mischief. Porong Porong Pororo follows Pororo and his friends as they venture through their daily lives. Confronting every new adventure and challenge, Pororo and the gang will learn courage, compassion, and what it truly means to be a good friend. [Written by MAL Rewrite]",5.85,"G - All Ages",2003,388
358,Anime,"Junjou Romantica Special","Voice actors comment various scenes from the anime.",7.44,"PG-13 - Teens 13 or older",2008,16271
374,Anime,"Bokura no Saibanin Monogatari","The Japanese government has commissioned a 22-minute anime video called ""Bokura no Saibanin Monogatari"" (Our Jury Story) to teach its citizens about the re-introduced jury system. In July, Japan will implement jury trials for the first time in six decades, so most Japanese have never experienced jury duty. The anime uses a high school boy's one-sided infatuation for a classmate as an unusual segue to discuss the jury system.  Omnibus Japan and Tomason produced the animation in collaboration with Group TAC and Studio Cj. Veteran voice actress Minami Takayama (Detective Conan's Conan, Kiki's Delivery Service's Kiki and Ursula) plays the lovestruck boy Shōta alongside fellow cast members Yuki Tashiro, Daisuke Sakaguchi (Clannad's Youhei Sunohara), and Akeno Watanabe (To Love-Ru's Rito Yūki). (Source: ANN)",5.32,"G - All Ages",2009,139
371,Anime,"Darker than Black: Ryuusei no Gemini","One night, as meteors streak across the star-studded sky, Shion Pavlichenko becomes a Contractor. Despite her brother's transformation, Shion's twin sister Suou continues to live a fairly ordinary life, attending middle school with her friends and getting caught up in the awkwardness of growing up. However, everything changes when her home is invaded by a masked man cloaked in black, destroying any sense of normality she once had. Revealed to possess latent Contractor abilities of her own, Suou is caught between family, friends, and her own sense of purpose as she ventures into the ruthless world of cutthroats and espionage that Contractors call home.Meanwhile in Tokyo, investigation surrounding Hell's Gate's sudden collapse is underway, and prophetic signs of doom point in the direction of a silver-haired doll.[Written by MAL Rewrite]",7.43,"R - 17+ (violence & profanity)",2009,228924
151,Anime,Katanagatari,"In an Edo-era Japan lush with a variety of sword-fighting styles, Shichika Yasuri practices the most unique one: Kyotouryuu, a technique in which the user's own body is wielded as a blade. The enigmatic seventh head of the Kyotouryuu school, Shichika lives quietly in exile with his sister Nanami until one day—the wildly ambitious strategist Togame barges into their lives.Togame brazenly requests that Shichika help in her mission to collect twelve unique swords, known as the ""Deviant Blades,"" for the shogunate. Shichika accepts, interested in the girl herself rather than petty politics, and thus sets out on a journey. Standing in their way are the fierce wielders of these legendary weapons as well as other power-hungry entities who seek to thwart Togame's objective. In order to prevail against their enemies, the duo must become an unbreakable team as they forge ahead on a path of uncertainty and peril.[Written by MAL Rewrite]",8.31,"R - 17+ (violence & profanity)",2010,211529
283,Anime,Ontama!,"Ichigo is a little girl who is distressed by the failing relationship between her mother and father (who is actually her step-father). After school one day she meets a driver of a magical bus and finds herself taking a ride in the bus. The bus transports her to the past to shortly after her mother and real father met. Perhaps she is meant to do something that will help her parents stay together and love one another further into the future.(Source: ANN)",6.62,"G - All Ages",2009,1223
411,Anime,"Oni Chichi","Marina and Airi's mother has left her husband, only to marry a younger man, Kouzou Akizuki. While Marina has accepted their new stepfather, Airi hates him for breaking their family. Furthermore, she soon finds out he is a sexual deviant, sniffing his underaged stepdaughters' underwear and secretly desiring to take their virginity. Their mother is often absent from home, allowing Kouzou to pursue his carnal pleasures to his heart's content.Unable to resist the beauty of adolescent girls' bodies, Akizuki prepares a powerful aphrodisiac and uses it on Airi. Intoxicated with the drug, she can no longer control herself and gives in to her stepfather's perverted demands. She soon discovers the merits of this new relationship and plunges headlong into a whirlpool of sexual degeneracy.Satisfied with the drug's irresistible effect, Kouzou proceeds to utilize it further, coercing various girls to quench his thirst in the most embarrassing ways.[Written by MAL Rewrite]",6.89,"Rx - Hentai",2009,29708
220,Anime,"Kaiketsu Zorori: Mahoutsukai no Deshi/Dai Kaizoku no Takara Sagashi","""Unbelievable"" Zorori is a prankster fox determined to become the Prince of Mischief, with his very own castle and beautiful bride. While is notorious for his prank-making schemes, his ill-meaning plots often backfire against him, and can usually end up even benefiting or cheering up his targets, much to his dismay. Nevertheless, Zorori has the wits and intelligence to wriggle out of the tightest of all spots, and journeys with a pair of twin boars, Ishishi and Noshishi, in order to fulfill his long wished-for goal and at last prove to his deceased mother, Mama Zorori that he truly holds the potential to achieve his dreams.(Source: AniDB)",6.04,"G - All Ages",1993,204
402,Anime,"Tennis no Oujisama: Another Story - Kako to Mirai no Message Specials","Aru Hi no Oshitari Hyoutei Academy's Yuushi Oshitari is fed up with being the unfunny one in his daily life. He sets out to rectify this by getting himself into an idiotic situation, but his tennis club teammates do not seem to understand what he is doing. Aru Hi no Oshitari 2 Even though he is supposed to be the humorous one, Kenya Oshitari is concerned that his recent ""manzai"" jokes have not been landing. Luckily for him, his teammate from the Shitenhouji Middle School tennis team, Hikaru Zaizen, has come to save the day by replacing him as the laughing stock in the jokes. [Written by MAL Rewrite]",7.08,"PG-13 - Teens 13 or older",2009,2569
329,Anime,"Beat Shot!!","Expert linksman Akihiko joins the university golf club at the same time as maverick golfer Akikazu. The pair often tee off against each other, though Akikazu is distracted by the charms of his opponent's beautiful caddy, Misako. (Source: AniDB)",4.78,"Rx - Hentai",1989,326
168,Anime,"Gokyoudai Monogatari","Japan's TV Asahi network will premiere a television anime adaptation of Tetsu Adachi's Baka-Kyoudai (Idiotic Siblings) manga under the title Gokyoudai Monogatari (Sibling Stories) on October 10. The original manga has been running on an irregular schedule in Kodansha's Young Magazine since 1999. The story centers on a sister and her twin brother who live carefree lives in Tokyo's lower-class neighborhoods and have heartwarming encounters with the local people. It received an award of excellence at the 7th Cultural Media Arts Festival in 2003.  Yuki Matsuoka will voice the sister Onei Jinushi, and Yumiko Kobayashi will play her twin brother Junichirō Jinushi. Sayaka Ohara will play the local restaurant waitress Shizuka.",0,"G - All Ages",2009,0
155,Anime,"Kotatsu Neko (TV)","Kotatsu Neko is based on a ""live-action science-fiction/fantasy romance"" film of the same name which was released in Japan in 2006. The story is set in a certain neighborhood of Tokyo where two cats live under a kotatsu. Shito is a girlish white cat, while Zero is a cool black cat. The cat's owner, Rei ""Junior"" Fujisaki, is a third-year middle-school hikikomori obsessed with games. He likes a girl in his class, but naturally, he cannot work up the nerve to tell her. Shito herself harbors a secret one-sided love also.  (Source: ANN)",0,"G - All Ages",2009,0
429,Anime,"Hoshi ni Negai wo: Cold Body + Warm Heart","Hikari is a girl whose mother Mari has fused with a spaceship. Traveling in the spaceship, Armadillo, Hikari experiences things and encounters people, including a strange boy called Romeo who emerged from the extracted noise she came across on the Web, and her long-lost father Raven. (Source: AniDB)",6.05,"PG-13 - Teens 13 or older",2009,879
404,Anime,Mameshiba,"In these short animated clips, little dog-faced talking beans appear in people's food and inform them about different facts.",6.99,"G - All Ages",2008,2737
363,Anime,"Gegege no Kitarou (1985)","As civilization advances, people are beginning to lose the consideration and kindliness for Nature. This has incurred the wrath of the ghosts who are becoming increasingly unhappy with the selfishness of the human kind. However, there is a conflict of interests within the ghosts in which one extreme opposes the humans completely while another extreme desires the co-existence of humans and ghosts. Kitaro and his family belongs to the latter category and yearns to seek mutual understanding between the humans and ghosts. Kitaro's fight for love and hope continues. (Source: ANN)",6.57,"G - All Ages",1985,643
347,Anime,"Tottoko Hamtarou Movie 2: Ham-Ham Hamuuja! Maboroshi no Princess","Lately, Hamtaro has been having a strange dream. In the dream, a beautiful princess hamster tearfully asks for help. Hamtaro can’t forget about her, even when he’s awake. One winter day, Laura talks to Hamtaro. She tells him that everyone in the family is going home to her father’s hometown. When Hamtaro tells his friends about it, Maxwell pulls out a Ham-Ham source book. It’s a book on old hamster history.  According to the book, there is a “homeland” for hamsters called “Hamja Kingdom”. When the Ham-Hams build a sand castle and recite a spell exactly the way it is written in the book, they are whooshed to the Kingdom. When at last the hamsters reach the bustling Hamja Kingdom of hamsters, the popular King Hamja, the Mini-Hams that they’ve met before in Ham-Ham Land, and many jar spirits called the Mo-Hams appear. A parade begins merrily with singing and dancing! But, the bad magic cat “Sabakunya” appears suddenly, riding the giant sheep monster “Mee Mee”, and starts to trample the town. What a disaster!  The Ham-Hams flee underground. The Ham-Hams are told of the state of the Kingdom and find that Sabakunya has snatched the King’s daughter, Princess Shera, and is pressing her into marriage on the Kingdom’s Founding Day. Sabakunya is trying to take over the country. Something clicks in Hamtaro’s mind. Princess Shera is without a doubt the princess who appeared in his dreams! Hamtaro wants very much to run to the castle where Sabakunya is, and so he and the Ham-Hams enter the castle. In the castle, they encounter danger after danger, and Hamtaro, pursued by Sabakunya’s henchmen, is separated from others.",6.59,"PG - Children",2002,786
387,Anime,"Mini Moni Yaru no da Pyon!","The very tiny adventures of the equally tiny bright and happy J-pop group Mini Moni, without a real continued plot between each short. (Source: ANN)",5.04,"G - All Ages",2001,169
293,Anime,"Princess Lover! Picture Drama","Specials included on the Princess Lover! Blu-ray/DVD volumes.",6.18,"R+ - Mild Nudity",2009,5481
167,Anime,"Quiz Magic Academy: The Original Animation 2","Following the destruction of the magical floating device from OVA 1, the Magic Academy falls to earth, but unfortunately lands on and breaks a demon seal, releasing hundreds of ancient demons into the forest around the academy. The teachers are barely keeping the demons away and are desperately searching for the pieces of the floating device, so to earn more magic stones, all of the students from Amelia's class decide to leave the academy (even though they were told not to) to find the missing pieces. (Source: ANN)",5.99,"PG-13 - Teens 13 or older",2010,2418
309,Anime,"Nurarihyon no Mago","Rikuo Nura, a part-youkai and part-human boy, grew up as the young master of the Nura Clan. Comprising youkai of all shapes and sizes, Rikuo treated the clan like family, however, he learned that he was the only one among his classmates who saw them in this light. To most, they were terrifying creatures of folklore who ate children and relished in bloodshed. Taking this to heart, he swore to live his life as a normal human. Normalcy, however, is hard to come by for young Rikuo. Complicating his goal are his youkai attendant, who under the name Tsurara Oikawa, goes to school alongside him; the young onmyouji Yura Keikain; and his close friend Kiyotsugu, who idolizes youkai and hopes to prove their existence. To make matters worse, rival youkai and other entities threaten to harm those Rikuo holds dear. If he wants to protect what's important to him, Rikuo must acknowledge his ancestry—that he is the grandson of the legendary Nurarihyon—and transform at night into a youkai, becoming worthy of being the next leader of the Nura Clan. [Written by MAL Rewrite]",7.61,"PG-13 - Teens 13 or older",2010,117094
297,Anime,Starry☆Sky,"Formerly an all-boys school, Seigetsu Academy is now a co-ed institution that hones its students' knowledge in astronomy. In this regard, Tsukiko Yahisa enrolls as the first and only female student in the academy. By her side are her childhood best friends, Kanata Nanami and Suzuya Touzuki, who shield her from the advances of the student body. As Tsukiko learns to navigate her new environment, she encounters 13 distinct boys who are based on the Western zodiac star signs. Eventually, Tsukiko's involvement with these boys drags her deeper into star-crossed routes that will entangle her in numerous affairs. [Written by MAL Rewrite]",6.09,"PG-13 - Teens 13 or older",2010,18496
163,Anime,"Machi Gurumi no Wana: Hakudaku ni Mamireta Shitai","Lewd eyes from all directions... Atsuko has just moved to a town to work as a teacher. She looks forward to her new life there, but what awaits her is... Yes, she gradually gets involved in a storm of sexual assaults planned by the everyone in town... (Source: ErogeShop)",6.49,"Rx - Hentai",2010,3387
439,Anime,"Fullmetal Alchemist: Brotherhood - 4-Koma Theater","Short specials from the DVDs/BDs.",7.46,"PG-13 - Teens 13 or older",2009,27269
445,Anime,"Shin Koihime†Musou: Otome Tairan","The third season of Koihime Musou. Han's high court general Kashin (何進) was forced to swallow a cursed pill from Chou Jou. The effect is slowly turning her into a cat, which she dislikes. Chou Jou also made use of the emperor's name to dispose her from the Han court as a traitor. She met Kada during her escape while Kada brought her to the Touka village, whom he believes they would help her.",6.96,"R+ - Mild Nudity",2010,8198
184,Anime,"Kure-nai OVA","A Kure-nai OVA featuring new character designs closer to the novel/manga.",6.8,"PG-13 - Teens 13 or older",2010,6624
262,Anime,"Bakumatsu no Spasibo","Based on the real life events around Yevfimy Vasilyevich Putyatin, a Russian admiral noted for his diplomatic missions to Japan and China, and the signing of the Treaty of Shimoda in 1855. (Source: AniDB)",6.58,"PG - Children",1997,456
311,Anime,"Lupin III: The Last Job","Lupin III aims to steal a Japanese cultural treasure ""Jigoku Nyorai Zo,"" which is found in the recreation facilities of Nazi Germany. However, this valuable object is also targeted by Morgana, a mysterious figure who leads a ninja thief gang.",6.91,"PG-13 - Teens 13 or older",2010,2736
261,Anime,Kuragehime,"Ever since her late mother took her to an aquarium when she was young, Tsukimi Kurashita has been obsessed with jellyfish, comparing their flowing tentacles to a princess's white dress. Now living with five other unemployed otaku women, 19-year-old Tsukimi spends her days as a social outcast dreaming of becoming an illustrator. However, her life changes forever when one day, a beautiful woman unexpectedly helps her save a jellyfish in a local pet store. From then on, the stranger—confident, fashionable, and the complete opposite of Tsukimi and her roommates—begins to regularly visit the girls' building. This trendy hipster, though appearing shallow at first, harbors some secrets of her own, starting with the fact that ""she"" isn't really a girl at all, but a wealthy male college student named Kuranosuke Koibuchi! [Written by MAL Rewrite]",8.11,"PG-13 - Teens 13 or older",2010,108841
153,Anime,"Anime Yasei no Sakebi","Based on the novel by Hatojuu Muku.",5.84,"PG - Children",1982,135
344,Anime,"Wanpaku Oomukashi Kum Kum","This is the tale of Kum Kum, a kind of prehistoric ""Dennis the Menace"" who lived long ago. He and his family and friends belonged to a tribe of Mountain People who lived and hunted and farmed high in the hills near the Fire Mountain. This is a comedy series earmarked by infectious chibi-cuteness mixed with the pathos of every-day prehistoric life. The storylines revolves around the adventures of Kum Kum (pronounced coom-coom) and his young friends. Kum Kum has a real knack for getting himself (and the other kids) in trouble and that's what makes the series fun! (Source: kumkum.8thman.com)",6.07,"G - All Ages",1975,227
161,Anime,"Metal Fight Beyblade vs. Taiyou: Shakunetsu no Shinryakusha Sol Blaze","It's summer vacation. In front of Ginga and Co, who are excited about a Beyblade tournament, Helios, a mysterious youth, stands in their way. In his hands, he possesses ""Sol Blaze"", a Beyblade that has been passed down since ancient times. As intense battle between Ginga vs. Helios unfolds, extreme weather develops throughout the world. (Source: ANN)",6.6,"PG - Children",2010,3091
239,Anime,Kudan,"As oppose to the mythological creature Minotaur, a monsters of western culture, a Japanese monster Kudan has a human head and the body of cow. Kudan is born from female cow. It speaks human language, predicts significant incidents such as war or disaster and dies in three days. This story is about a man who is accidentally transformed into a Kudan. (Source: Official website)",6.21,"PG - Children",2008,200
339,Anime,"Crayon Shin-chan Movie 11: Arashi wo Yobu Eikou no Yakiniku Road","A slapstick comedy going back to the basic, ""laughable"" style of the TV series. One day, the Nohara family was looking forward to having an ultra-rich yakiniku dinner, but they were put on the Wanted List on suspicion of heinous crimes because of a scheme of a mysterious organization named Sweet Boys. The Nohara family must run from Sweet Boys' pursuit but to eat yakiniku for dinner they need to stop escaping and decide to meet the boss of Sweet Boys, who is based in Atami (a hot spring/resort city in Shizuoka Prefecture). (Source: Manabu Tsuribe)",7.21,"G - All Ages",2003,2718
242,Anime,"Crayon Shin-chan Movie 14: Densetsu wo Yobu Odore! Amigo!","An action comedy film based on the ""duplicating humans' invasion"" setting derived from Jack Finney's Sci-Fi novel ""The Body Snatchers"", combining Sci-Fi horror-like story and dance (samba). An authority on biotechnology and a developer of ""konjaclone"" technology, Amigo Suzuki carries out ""Transformation Plans for Samba World"", in which he makes human clones using konjac as a material and makes them dance a samba. In Kasukabe city, people switch places with false ones who look just like the real persons. The Nohara family and the members of Kasukabe Defense Forces try to escape from Kasukabe with the help of a mystery beautiful girl Jacqueline Feeney (Jackie).  (Source: Manabu Tsuribe)",6.76,"G - All Ages",2006,2249
304,Anime,"Doubutsu Kankyou Kaigi","The Animal Conference on the Environment is a fun animated series through which children can learn about environmental issues and explore different cultures. Animals from all over the world, each with their own unique personality and backstory, get together and discuss the environment around them. By sharing information, prejudices, and misconceptions, they come to understand each other and value the environment. (Source: Official site)",0,"G - All Ages",2010,0
388,Anime,"Dr. Slump Movie 10: Arale no Bikkuriman","Arale and company arrive at a nice location for a picnic. They soon discover a beautiful stone with strange powers. Before they know it, a dangerous pirate and his mysterious ship invades their peace and steals the stone. Now it is up to them to retrieve the stone before it is used by evil hands. (Source: BakaBT)",6.02,"PG-13 - Teens 13 or older",1999,411
428,Anime,"Kitte no Nai Okurimono","This catchy Minna no Uta tune is sung by Kazuo Zaitsu with animation done by Taku Furukawa.",4.91,"G - All Ages",1996,288
152,Anime,"Sangokushi II: Amakakeru Otoko-tachi","The sequel to Sangokushi (1985).",6.22,"R - 17+ (violence & profanity)",1986,248
333,Anime,"Born by Myself","A dark surreal film of several creatures metamorphorphing inside a room. A stop motion animation film from the minds of Kobayashi Masahide and Keita Funamoto of The Village of Marchen",3.15,"PG-13 - Teens 13 or older",2005,1516
175,Anime,"Wakusei Robo Danguard Ace tai Konchuu Robot Gundan","A new insect enemy that feeds off of the energy of all living things has set its eyes on Earth. (Source: BakaBT)",5.54,"PG-13 - Teens 13 or older",1977,264
180,Anime,"Soredemo Machi wa Mawatteiru","Seaside Cafe is hardly what comes to mind when one thinks of a maid cafe. Hastily rebranded to jump in on the maid trend, Seaside Cafe carries no tea, offers very little in the way of service, and only gets customers from the local shopping district. Despite the cafe's humble offerings, this is where Hotori Arashiyama chooses to secretly work after school. Balancing high school, work, family, and a love life can be difficult, and Hotori manages to stumble through without the slightest bit of grace. With the help of her friends and family, she tries to navigate her way through the wild world of adolescence where barely anything normal occurs. [Written by MAL Rewrite]",7.45,"PG-13 - Teens 13 or older",2010,22068
376,Anime,"Happy Weekend","A music video for the song by Konishiki that was featured on NHK's Minna no Uta program.",5.03,"G - All Ages",2002,186
245,Anime,"Domo TV","A co-production between Nickelodeon and NHK featuring the stop-motion character Domo-kun, aired both in the US and Japan.",6.19,"G - All Ages",2008,737
305,Anime,"Circuit Angel: Ketsui no Starting Grid","Mariko is tough yet kind girl who is really into motorcycles. She ends up in a race to settle things between the rich son of bike maker and herself. (Source: ANN)",5.46,"PG-13 - Teens 13 or older",1987,586
157,Anime,"Senjutsu Choukoukaku Orion","The main plot revolves around the Yamata Empire's plan to destroy all the galaxy's negative karma using a massive technological reactor called the Naaga Generator. Unfortunately, negative karma cannot simply be destroyed, it must be atoned for. However the leader of the powerful mystic Buddhist Fuze Clan plans to stop the destruction of the negative karma which will end up creating the nine-headed Naaga and destroy the world if not the whole universe. To help in stopping the creation of the Naaga, the clan summons a Shinto god known as Susano, the Warrior God of Destruction. The powerful, arrogant, and homicidal god faces challenges. These include the Empire and the clan leader's own daughter, the bratty sorceress Seska, who is possessed by the power of the negative Karma and a powerful magic formula. (Source: Wikipedia)",0,"PG-13 - Teens 13 or older",2010,0
134,Anime,"Katekyou Hitman Reborn!: Mr. Rebokku no Ciao Ciao Interview","KHR: Mr. Rebokku no Ciao Ciao Interview is set of 3 DVD specials in which, Reborn, dressed as host interviews various characters selected by a wheel. Episode #1 Features Reborn as Host, and Tsunayoshi, Gokudera and Xanxus as guests. Episode #2 Features Reborn as Host, and Hibari, Belphegor and Dino as guests. Episode #3 Features Reborn as Host, and, differently than before, four characters which are Byakuran, Mukuro, Squalo and Yamamoto. [Written by Katekyou Hitman Reborn! FC]",7.33,"G - All Ages",2010,7335
342,Anime,"Ice Movie","The year is 2012. Due to an environmental contaminant, the human population has been decimated, including all males, leaving only women behind. Facing extinction, some have decided to accept their doom and live to seek pleasure; others are still trying to use science to fight off that fate. In central Tokyo, one of the last inhabited areas in the world, these two groups face off in a struggle over a hidden sample of ""ICE,"" a substance that could save humanity. (Source: Seminal Films)",5.37,"R+ - Mild Nudity",2008,506
182,Anime,Tamayura,"As a child, Fuu ""Potte"" Sawatari and her late father would often visit his hometown of Takehara and take pictures of the surroundings together. Now, five years since their last visit, Fuu and her family have moved to the town so that she can start attending high school. Although her father has been deceased for some time, Fuu carries on his legacy through her love of photography and the pictures she takes with his old camera. Believing that photographs have the power to turn the ordinary into something wonderful, Fuu and her friends grab every opportunity they can to capture the magic of everyday life on film and bring happiness to someone in the world who might need it. [Written by MAL Rewrite]",7.15,"G - All Ages",2010,15249
135,Anime,"Burning Blood","Ryo Takagi is a trumpet player on the verge of hitting it big with his band, but he's also a natural fighter whose blood starts burning when he fights seriously; this gave him the nickname B.B (""Burning Blood""). After suffering absolute defeat at the hands of a young man named Jin Moriyama, though, Ryo decides to trade in his trumpet for a pair of boxing gloves in order to have a rematch the way Moriyama wants it: In the boxing ring. (Source: ANN)",6.14,"R+ - Mild Nudity",1990,386
285,Anime,"Omae Umasou da na","By a twist of fate, a herbivorous dinosaur finds a lost egg and brings it back to her nest. When the egg hatches, however, a carnivorous dinosaur emerges. Unable to abandon the child, she names him ""Heart"" and raises him in exile alongside her own child. As Heart comes of age, he struggles to eat the same food as his family and runs away in disgrace when he learns that he cannot live properly without meat.  Years later, the now feared predator Heart encounters a situation similar to his past—he spots a dinosaur egg opposite his kind. As it emerges, Heart remarks that the newborn is delicious-looking. The newborn herbivore thinks that Heart is his father and takes delicious-looking, or ""Umasou,"" as his name. Unable to eat a newborn who loves him, Heart reluctantly decides to raise Umasou as his own. As he nurtures a forbidden child like his mother before him, Heart struggles to deal with an unforgiving world and the true natures of predator and prey. [Written by MAL Rewrite]",8.02,"G - All Ages",2010,8091
378,Anime,"Nine: Kanketsu-hen","Last part of the Nine TV movies.",5.99,"PG-13 - Teens 13 or older",1984,307
282,Anime,"Imbalance Girl","CG hentai based on a game.",4.97,"Rx - Hentai",2004,253
200,Anime,"Duel Masters Movie 3: Honoo no Kizuna XX","The Darkness Civilization has attacked the Fire Civilization! Shobu, together with Rekuta, goes to the world of Duel Masters to help the Fire Civilization. However, when Shobu arrives, he is shocked to see a badly beaten Storm XX, said to be the Fire Civilization's trump card. At that moment, Rekuta and Reppi Aini, Storm XX's comrade, are captured by Darkness Civilization creatures. Will Shobu be able to rescue the two, and what will become of the Fire Civilization? (Source: Duel Masters Wikia)",5.85,null,2010,257
324,Anime,"Kansen 3: Shuto Houkai","Four years have passed since the initial outbreak of the Unknown virus epidemic, and the terrifying plague which depopulated the Tohoku region of Japan has been reduced to a mere memory, thanks to drastic quarantine measures coupled with an effective vaccine. But the Unknown virus is not dead yet and soon, very soon, an unescapable doom will fall upon Wataru Ayase and his family and friends, trapping them inside the ""Hell on Earth"" madhouse which originally was their home city, Tokyo... (Source: VNDB)",6.33,"Rx - Hentai",2010,2156
350,Anime,"Shinseiki Cream Lemon","Tomoe's parents sent her to be re-educated in a strict Catholic school. The night she decides to run away from there, she meets high school student Rie. Rie persuades her to stay. After meeting Rie, Tomoe dreams of being abused by her. Will Tomoe's dream come true? (Source: Aki-h)",5.49,"Rx - Hentai",2001,477
